"date","close","volume","open","high","low"
"2015/07/08","187.5100","1873992.0000","189.3600","189.5900","187.3100"
"2015/07/07","190.7500","3507295.0000","189.8600","190.9000","187.1900"
"2015/07/06","189.5800","1741085.0000","188.7200","190.4000","188.4800"
"2015/07/02","190.1300","3087103.0000","190.8500","191.0000","189.6800"
"2015/07/01","190.2700","2782176.0000","190.6500","190.7500","189.4500"
"2015/06/30","188.8400","2679412.0000","190.1800","190.1800","188.2400"
"2015/06/29","188.3500","2746409.0000","190.7800","191.4300","188.2600"
"2015/06/26","192.4200","1631894.0000","192.8200","193.0700","191.7985"
"2015/06/25","192.4200","2287598.0000","193.5100","193.6900","192.3600"
"2015/06/24","193.0200","2160326.0000","194.1800","194.5200","192.9900"
"2015/06/23","194.4100","1727223.0000","194.4800","194.7600","194.0000"
"2015/06/22","194.2700","1027028.0000","194.3700","194.9200","194.0501"
"2015/06/19","193.8500","691383.0000","194.8000","194.8500","193.8500"
"2015/06/18","194.9800","1041566.0000","193.6100","195.5300","193.6000"
"2015/06/17","193.0700","1170581.0000","193.0600","193.6900","191.9500"
"2015/06/16","192.7400","819781.0000","191.5000","192.8100","191.3400"
"2015/06/15","191.6200","1392599.0000","191.2200","191.9700","190.4700"
"2015/06/12","192.5100","2147740.0000","193.0100","193.2200","192.2100"
"2015/06/11","193.9300","724395.0000","193.9500","194.3700","193.6300"
"2015/06/10","193.3300","1247688.0000","191.9600","193.7800","191.8800"
"2015/06/09","191.0600","1464800.0000","191.1000","191.6500","190.3702"
"2015/06/08","191.1100","1130127.0000","192.1700","192.3194","191.0200"
"2015/06/05","192.3000","1567766.0000","192.4800","193.0200","191.5800"
"2015/06/04","192.6900","1383350.0000","193.5200","194.1300","192.2800"
"2015/06/03","194.2700","1213846.0000","194.3100","194.9300","193.7400"
"2015/06/02","193.7400","1094354.0000","193.4300","194.5037","192.7500"
"2015/06/01","193.9400","1157378.0000","194.2300","194.6350","193.0900"
"2015/05/29","193.4900","1530932.0000","194.6700","194.7200","193.2500"
"2015/05/28","194.7600","1114537.0000","194.6600","194.8674","194.0000"
"2015/05/27","194.9400","1420085.0000","193.6600","195.2400","193.3000"
"2015/05/26","193.1600","1235326.0000","194.7300","194.7700","192.7000"
"2015/05/22","195.2600","831438.0000","195.3100","195.7500","195.1866"
"2015/05/21","195.6900","756214.0000","195.0500","195.9250","194.8300"
"2015/05/20","195.1000","3401278.0000","195.3700","195.9500","194.8000"
"2015/05/19","195.2300","980437.0000","195.4400","195.7700","194.9600"
"2015/05/18","195.3300","984487.0000","194.6300","195.6200","194.4800"
"2015/05/15","194.7300","718961.0000","194.6800","194.8750","194.2200"
"2015/05/14","194.5300","902299.0000","193.6400","194.6002","193.3300"
"2015/05/13","192.5200","589009.0000","192.9600","193.6100","192.2600"
"2015/05/12","192.4600","1852662.0000","192.1500","193.0700","191.2300"
"2015/05/11","193.0200","1090083.0000","193.9300","194.2000","192.9601"
"2015/05/08","193.9500","1322903.0000","193.3000","194.1800","193.2300"
"2015/05/07","191.4400","1320567.0000","190.5900","191.9000","190.2400"
"2015/05/06","190.6700","1588079.0000","192.0900","192.3900","189.5300"
"2015/05/05","191.4400","1138317.0000","193.4000","193.8000","191.3300"
"2015/05/04","193.7000","1060020.0000","193.6400","194.3100","193.5000"
"2015/05/01","193.1000","1921248.0000","191.9600","193.1800","191.8500"
"2015/04/30","191.1000","2505712.0000","192.4000","192.8000","190.3200"
"2015/04/29","193.0200","1408897.0000","192.8100","193.6600","192.1356"
"2015/04/28","193.8100","1103795.0000","193.1700","193.8500","191.9399"
"2015/04/27","193.2100","898239.0000","194.6300","194.7400","193.0000"
"2015/04/24","193.9800","978254.0000","194.0200","194.2900","193.5200"
"2015/04/23","193.5900","956125.0000","192.6500","194.2600","192.5000"
"2015/04/22","193.0900","1124689.0000","192.4900","193.2800","191.5000"
"2015/04/21","192.1400","1089492.0000","193.1100","193.2600","191.8000"
"2015/04/20","192.3300","1430136.0000","191.6700","192.7000","191.5500"
"2015/04/17","190.5900","2059232.0000","191.5300","191.7700","189.7500"
"2015/04/16","192.8300","823270.0000","192.5500","193.3700","192.3000"
"2015/04/15","192.9000","934925.0000","192.5400","193.4200","192.4500"
"2015/04/14","192.0200","2647824.0000","191.4200","192.2199","190.7700"
"2015/04/13","191.6700","1227788.0000","192.3600","193.0400","191.6000"
"2015/04/10","192.5400","1056763.0000","191.7400","192.5700","191.5400"
"2015/04/09","191.4900","794262.0000","190.4500","191.7100","189.9600"
"2015/04/08","190.6600","1411978.0000","190.2400","191.0600","189.8050"
"2015/04/07","189.9700","1371349.0000","190.4800","191.3300","189.9700"
"2015/04/06","190.4800","1242231.0000","188.2300","191.0400","188.0900"
"2015/04/02","189.1500","1803499.0000","188.4700","189.6900","188.2700"
"2015/04/01","188.5900","3379685.0000","189.1700","189.1700","187.4700"
"2015/03/31","189.2000","2765151.0000","189.9800","191.7800","189.1655"
"2015/03/30","190.8800","1414582.0000","189.7500","191.1900","189.7200"
"2015/03/27","188.5300","1836963.0000","188.0400","188.7787","187.8300"
"2015/03/26","188.1400","1906113.0000","187.8800","189.1500","187.1500"
"2015/03/25","188.6100","1216458.0000","191.6400","191.8700","188.5700"
"2015/03/24","191.4000","1587665.0000","192.3800","192.8500","191.3300"
"2015/03/23","192.5200","704770.0000","192.8500","193.4900","192.4900"
"2015/03/20","193.8500","1350135.0000","193.1900","194.3900","193.1300"
"2015/03/19","192.1100","1371972.0000","192.5600","192.8500","191.7450"
"2015/03/18","193.0000","2287408.0000","190.1700","193.7600","189.4900"
"2015/03/17","190.7300","1460929.0000","190.4800","191.1300","189.8300"
"2015/03/16","191.3800","1054150.0000","189.5900","191.3800","189.5500"
"2015/03/13","188.8000","1792236.0000","189.6800","189.7900","187.6200"
"2015/03/12","189.9600","2313157.0000","188.2100","190.0000","188.2000"
"2015/03/11","187.5400","1857393.0000","188.2600","188.4700","187.4700"
"2015/03/10","187.9800","2390401.0000","189.5700","189.6320","187.9700"
"2015/03/09","191.1200","1131634.0000","190.5200","191.4700","190.4200"
"2015/03/06","190.3100","1815581.0000","192.0000","192.5500","189.9400"
"2015/03/05","193.0400","1135657.0000","193.1500","193.3300","192.4800"
"2015/03/04","192.8300","1497509.0000","193.0000","193.0500","191.7300"
"2015/03/03","193.6400","1388004.0000","193.9600","194.0210","192.6900"
"2015/03/02","194.4700","1016560.0000","193.3100","194.4700","193.3000"
"2015/02/27","193.2000","966523.0000","193.7700","194.0500","193.1900"
"2015/02/26","193.8700","994201.0000","193.9900","194.1500","193.2100"
"2015/02/25","194.0900","1983556.0000","194.1400","194.6500","193.7100"
"2015/02/24","194.3000","1244117.0000","193.6900","194.4900","193.4300"
"2015/02/23","193.7300","1497711.0000","193.4900","193.7300","193.0300"
"2015/02/20","193.7800","1373953.0000","192.1300","193.8200","191.4498"
"2015/02/19","192.6100","1017482.0000","192.0900","192.9700","191.8900"
"2015/02/18","192.7400","1862895.0000","192.2800","192.7800","192.0000"
"2015/02/17","192.7000","1700198.0000","192.0700","192.8800","191.7900"
"2015/02/13","192.3900","1072930.0000","191.7200","192.4400","191.4600"
"2015/02/12","191.5500","2008458.0000","190.7000","191.6500","190.4700"
"2015/02/11","189.7900","1743891.0000","189.5100","190.2300","188.7800"
"2015/02/10","189.6600","1797505.0000","188.8200","189.9300","187.8460"
"2015/02/09","187.6600","2289295.0000","187.8100","188.5900","187.2200"
"2015/02/06","188.5200","1454683.0000","189.4900","190.0500","187.9400"
"2015/02/05","189.0500","1033759.0000","187.8900","189.1900","187.8500"
"2015/02/04","187.1500","1861200.0000","187.0300","188.3500","186.6500"
"2015/02/03","187.7900","1434861.0000","186.1300","187.8600","185.7900"
"2015/02/02","185.0900","3397819.0000","183.5000","185.2600","181.4700"
"2015/01/30","182.9900","2301631.0000","183.9600","185.3799","182.6300"
"2015/01/29","185.2700","4338151.0000","183.7400","185.5299","182.2100"
"2015/01/28","183.4900","2529352.0000","187.2700","187.3200","183.3500"
"2015/01/27","185.9401","1978793.0000","186.1400","187.1800","185.0200"
"2015/01/26","188.4100","2017979.0000","187.7900","188.5100","186.9330"
"2015/01/23","188.0400","3109762.0000","188.7200","189.0200","187.7900"
"2015/01/22","189.0800","6074358.0000","187.0900","189.1500","185.5966"
"2015/01/21","186.2300","1586199.0000","184.7700","186.7400","184.3000"
"2015/01/20","185.2600","1637624.0000","185.6200","185.9000","183.5800"
"2015/01/16","184.8000","1472696.0000","182.3100","185.0800","182.0868"
"2015/01/15","182.5400","1940631.0000","184.8800","185.2500","182.4000"
"2015/01/14","184.2600","5216290.0000","183.1000","184.3990","182.1100"
"2015/01/13","185.3500","2158173.0000","187.2200","188.4100","183.9000"
"2015/01/12","185.8400","1847548.0000","187.4600","187.6000","185.1900"
"2015/01/09","187.2300","2525225.0000","189.3000","189.3400","186.6500"
"2015/01/08","188.8200","1739839.0000","187.1300","189.0510","187.0700"
"2015/01/07","185.5600","2305552.0000","184.7300","185.9100","184.2300"
"2015/01/06","183.2700","2245265.0000","185.3700","185.8800","182.3550"
"2015/01/05","185.0900","2734687.0000","187.2600","187.4100","184.6600"
"2015/01/02","188.4000","1864986.0000","189.2900","189.7200","187.2600"
"2014/12/31","188.4000","1365995.0000","190.7500","190.9100","188.3800"
"2014/12/30","190.3800","3224300.0000","190.9500","191.0900","190.3000"
"2014/12/29","191.4200","877887.0000","190.9700","191.6340","190.9000"
"2014/12/26","191.1500","650339.0000","191.0600","191.5190","190.9910"
"2014/12/24","190.5300","952729.0000","190.8100","191.0500","190.5000"
"2014/12/23","190.5500","1926779.0000","190.9400","190.9700","190.3000"
"2014/12/22","190.2600","3005770.0000","189.5700","190.2600","189.3447"
"2014/12/19","189.4200","1800775.0000","189.2900","190.1270","188.5900"
"2014/12/18","188.5500","3819904.0000","186.7400","188.5800","185.9970"
"2014/12/17","185.1800","5588599.0000","181.9700","185.5500","181.8399"
"2014/12/16","181.5200","3836873.0000","182.1000","185.5400","181.4400"
"2014/12/15","182.9300","2801386.0000","185.2600","185.7200","182.2701"
"2014/12/12","184.2100","2613839.0000","186.0000","186.9000","184.1700"
"2014/12/11","187.2500","1972412.0000","186.9800","189.0680","186.8100"
"2014/12/10","186.3799","1749468.0000","188.8600","188.8628","186.1000"
"2014/12/09","189.3500","1762968.0000","187.4300","189.4700","186.9800"
"2014/12/08","189.5000","1527709.0000","190.3500","190.8300","188.8500"
"2014/12/05","190.8000","2215881.0000","190.6500","191.1874","190.3500"
"2014/12/04","190.4600","1572620.0000","190.3500","190.9900","189.5700"
"2014/12/03","190.6500","2239774.0000","190.1000","190.8800","189.9700"
"2014/12/02","189.9200","1446793.0000","188.7100","190.1300","188.7100"
"2014/12/01","188.7300","2083641.0000","189.2900","189.3900","188.3600"
"2014/11/28","190.0300","430233.0000","190.3000","190.6300","189.7567"
"2014/11/26","190.4400","824409.0000","190.1000","190.5200","189.8800"
"2014/11/25","190.0000","1736748.0000","190.3400","190.5600","189.6600"
"2014/11/24","190.0600","1365891.0000","190.0200","190.2100","189.7700"
"2014/11/21","189.5700","1586228.0000","190.4300","190.4800","188.9500"
"2014/11/20","188.5100","866774.0000","187.2900","188.6420","187.2900"
"2014/11/19","188.1700","1880665.0000","188.2500","188.4800","187.3700"
"2014/11/18","188.5100","1252557.0000","187.4800","188.8200","187.4800"
"2014/11/17","187.4300","584606.0000","186.9300","187.5900","186.7600"
"2014/11/14","187.3300","1464547.0000","187.1900","187.5300","186.8500"
"2014/11/13","187.2600","1163579.0000","187.2400","187.8400","186.3800"
"2014/11/12","187.0900","2742896.0000","186.4900","187.2800","186.4600"
"2014/11/11","187.2400","1031615.0000","187.1400","187.3400","186.7800"
"2014/11/10","187.0600","1876280.0000","186.4800","187.1014","186.2700"
"2014/11/07","186.5000","1396405.0000","186.3400","186.6800","185.8000"
"2014/11/06","186.3400","1758537.0000","185.5700","186.3800","184.9000"
"2014/11/05","185.5900","1826531.0000","185.7400","185.7800","184.7400"
"2014/11/04","184.3800","1639422.0000","184.5600","184.8500","183.4500"
"2014/11/03","185.0400","2269991.0000","185.2000","185.6200","184.6000"
"2014/10/31","184.9300","1946051.0000","185.0200","185.0500","184.1000"
"2014/10/30","182.8600","1588846.0000","181.1700","183.3300","181.0500"
"2014/10/29","181.7100","1600689.0000","182.0300","182.5800","180.4700"
"2014/10/28","181.9200","1330006.0000","180.4900","181.9400","180.4000"
"2014/10/27","179.8500","1476011.0000","179.5100","180.1300","178.8700"
"2014/10/24","180.0800","1152580.0000","179.0300","180.1700","178.3600"
"2014/10/23","178.7400","1812424.0000","178.4500","179.8500","178.1700"
"2014/10/22","176.7100","2374233.0000","178.2900","178.7200","176.6100"
"2014/10/21","177.9200","2884227.0000","175.7800","178.0400","175.5900"
"2014/10/20","174.5300","1378726.0000","172.5300","174.6000","172.4500"
"2014/10/17","172.8300","2259443.0000","172.7300","173.9750","172.0400"
"2014/10/16","170.7200","4452478.0000","167.8150","171.9500","167.6800"
"2014/10/15","170.8300","5460338.0000","169.8000","171.3000","166.8500"
"2014/10/14","172.1100","2431287.0000","172.7300","174.0200","171.5000"
"2014/10/13","171.8300","2109171.0000","174.6300","175.2500","171.7300"
"2014/10/10","174.7000","2469901.0000","176.6500","177.5500","174.6600"
"2014/10/09","176.6800","1428447.0000","180.0000","180.2200","176.6000"
"2014/10/08","180.3200","1897514.0000","177.3300","180.5400","176.3800"
"2014/10/07","177.2200","930590.0000","179.0500","179.4500","177.2000"
"2014/10/06","179.9800","1306964.0000","180.9400","181.1807","179.3600"
"2014/10/03","180.2000","1217352.0000","179.4800","180.5500","178.8800"
"2014/10/02","178.2100","1263791.0000","178.0500","178.8300","176.4000"
"2014/10/01","178.2200","2380195.0000","180.3400","180.4200","177.8100"
"2014/09/30","180.5900","767666.0000","181.3000","181.8100","180.2900"
"2014/09/29","181.1400","1482832.0000","179.9300","181.4500","179.7700"
"2014/09/26","181.5000","916883.0000","180.3600","181.8800","180.1300"
"2014/09/25","180.0500","1602998.0000","182.5000","182.5200","179.9900"
"2014/09/24","182.9900","968485.0000","181.6200","183.0700","181.1200"
"2014/09/23","181.5300","752216.0000","181.9500","182.6999","181.5100"
"2014/09/22","182.5600","836739.0000","183.7000","183.7400","182.2300"
"2014/09/19","184.8600","964014.0000","185.6400","185.8400","184.5800"
"2014/09/18","185.0400","740011.0000","184.6500","185.0600","184.4300"
"2014/09/17","184.0800","975014.0000","184.1100","184.9200","183.2000"
"2014/09/16","183.8200","565077.0000","182.1100","184.1200","182.0001"
"2014/09/15","182.4600","1021681.0000","182.6400","182.7400","181.8900"
"2014/09/12","182.5800","724023.0000","183.4900","183.5100","182.0750"
"2014/09/11","183.6700","525660.0000","182.7500","183.6950","182.6100"
"2014/09/10","183.5000","849753.0000","182.8900","183.5500","182.2700"
"2014/09/09","182.7800","515275.0000","183.7900","183.8800","182.4100"
"2014/09/08","183.9700","635808.0000","184.2400","184.4600","183.4001"
"2014/09/05","184.4400","502276.0000","183.5300","184.4700","182.8800"
"2014/09/04","183.5600","536681.0000","184.1200","184.8200","183.1000"
"2014/09/03","183.8600","627607.0000","184.6500","184.6800","183.5900"
"2014/09/02","183.9400","553757.0000","184.3000","184.3000","183.2690"
"2014/08/29","183.9900","617241.0000","183.8300","184.0600","183.2302"
"2014/08/28","183.5400","447730.0000","183.0200","183.6200","182.8500"
"2014/08/27","183.6800","602545.0000","183.8100","183.9000","183.3400"
"2014/08/26","183.7100","749489.0000","183.7200","184.1700","183.6500"
"2014/08/25","183.5600","1097230.0000","183.5400","183.8550","183.2738"
"2014/08/22","182.6100","656481.0000","182.8000","183.0870","182.2400"
"2014/08/21","182.9000","756598.0000","182.5800","183.1699","182.4214"
"2014/08/20","182.3800","1507810.0000","181.6600","182.6100","181.6500"
"2014/08/19","181.8800","583010.0000","181.4000","182.0308","181.2300"
"2014/08/18","180.9200","1039148.0000","180.4600","181.0300","180.3400"
"2014/08/15","179.4300","1694325.0000","180.1500","180.3000","178.1800"
"2014/08/14","179.4800","841987.0000","178.9200","179.4800","178.7700"
"2014/08/13","178.7000","781621.0000","178.1500","178.8300","177.8700"
"2014/08/12","177.4500","513863.0000","177.4700","177.9880","176.9000"
"2014/08/11","177.6600","1191210.0000","177.8700","178.4700","177.6100"
"2014/08/08","177.1600","1209865.0000","175.4900","177.2700","175.1000"
"2014/08/07","175.1300","1527124.0000","176.9000","177.0400","174.7000"
"2014/08/06","176.0800","1185752.0000","175.2000","176.8180","175.1800"
"2014/08/05","175.9700","1251303.0000","177.0400","177.4800","175.4000"
"2014/08/04","177.7700","2211998.0000","176.8100","178.1100","176.0700"
"2014/08/01","176.5300","3398007.0000","176.5200","177.6202","175.6500"
"2014/07/31","176.9600","2430482.0000","179.3500","179.4980","176.9600"
"2014/07/30","180.5900","1128515.0000","181.2200","181.4400","179.8600"
"2014/07/29","180.5900","638967.0000","181.7000","181.8900","180.5700"
"2014/07/28","181.3600","485668.0000","181.3500","181.6000","180.2800"
"2014/07/25","181.2800","635700.0000","181.6500","181.7700","180.9400"
"2014/07/24","182.1500","535828.0000","182.3600","182.5000","181.9700"
"2014/07/23","182.1500","750870.0000","182.0000","182.3200","181.6400"
"2014/07/22","181.7200","1509456.0000","181.5800","182.0400","181.4200"
"2014/07/21","180.9100","866007.0000","180.7100","181.0800","180.1300"
"2014/07/18","181.3000","571498.0000","180.0200","181.4400","179.9400"
"2014/07/17","179.4100","1103888.0000","180.9600","181.6200","179.1901"
"2014/07/16","181.5400","539365.0000","181.6500","181.7600","181.0100"
"2014/07/15","180.8500","1206985.0000","181.2500","181.6299","180.0600"
"2014/07/14","181.1600","493072.0000","181.2000","181.4100","181.0200"
"2014/07/11","180.2700","520428.0000","179.9400","180.3600","179.5100"
"2014/07/10","180.0300","614552.0000","179.0100","180.4700","178.8360"
"2014/07/09","180.7200","930284.0000","180.3600","180.8799","180.0000"
"2014/07/08","179.9700","749397.0000","180.7700","180.8200","179.5000"
"2014/07/07","181.1400","1151788.0000","181.3800","181.5000","180.8400"
"2014/07/03","181.7300","327910.0000","181.3100","181.7800","181.2000"
"2014/07/02","180.8200","511441.0000","180.6700","181.0300","180.5700"
"2014/07/01","180.6900","1198961.0000","179.8800","181.1900","179.8300"
"2014/06/30","179.4300","1261163.0000","179.4300","179.8199","179.2800"
"2014/06/27","179.4800","1032304.0000","178.7900","179.5600","178.6900"
"2014/06/26","179.1700","676809.0000","179.3600","179.3800","177.9800"
"2014/06/25","179.2600","586029.0000","178.1400","179.4900","178.1300"
"2014/06/24","178.5000","391663.0000","179.2900","180.1400","178.3100"
"2014/06/23","179.5600","737712.0000","179.7000","179.7300","179.2700"
"2014/06/20","180.4500","830308.0000","180.5100","180.5700","180.2500"
"2014/06/19","180.0900","746938.0000","180.0400","180.2099","179.5050"
"2014/06/18","179.8700","501852.0000","178.5900","179.9700","178.1700"
"2014/06/17","178.5400","2934445.0000","177.8300","178.6800","177.6310"
"2014/06/16","178.0700","756683.0000","177.6900","178.4100","177.5000"
"2014/06/13","177.9200","731249.0000","177.7300","178.0700","177.1727"
"2014/06/12","177.3600","891444.0000","178.4200","178.5199","176.9800"
"2014/06/11","178.6900","558139.0000","178.6400","178.8200","178.2500"
"2014/06/10","179.2700","959852.0000","179.0300","179.3000","178.6600"
"2014/06/09","179.2300","461820.0000","179.0400","179.6900","178.8700"
"2014/06/06","179.0500","586821.0000","178.6200","179.0900","178.5200"
"2014/06/05","178.2000","853567.0000","177.2400","178.3800","176.6300"
"2014/06/04","177.0000","984904.0000","176.3700","177.1500","176.2000"
"2014/06/03","176.6800","1252941.0000","176.3500","176.7857","176.2200"
"2014/06/02","176.7900","1321001.0000","176.8300","176.8500","175.9440"
"2014/05/30","176.5500","874688.0000","176.1600","176.6900","175.9800"
"2014/05/29","176.3200","541039.0000","175.8200","176.3200","175.3700"
"2014/05/28","175.3200","990875.0000","175.5200","175.7900","175.0900"
"2014/05/27","175.5000","889975.0000","175.0900","175.5500","175.0000"
"2014/05/23","174.4700","613907.0000","173.9100","174.5400","173.8200"
"2014/05/22","173.7500","859013.0000","173.3500","174.0600","173.0600"
"2014/05/21","173.2800","991313.0000","172.3600","173.3700","172.3100"
"2014/05/20","171.7900","669352.0000","172.8600","172.8800","171.4100"
"2014/05/19","172.9300","926916.0000","171.9800","173.1000","171.8100"
"2014/05/16","172.3400","699559.0000","171.8000","172.3600","171.1000"
"2014/05/15","171.6700","3191135.0000","172.9000","172.9300","170.8700"
"2014/05/14","173.2300","1335683.0000","173.9100","173.9700","173.0000"
"2014/05/13","174.0700","994837.0000","174.0900","174.4900","173.8900"
"2014/05/12","173.9100","779990.0000","172.9600","173.9800","172.9600"
"2014/05/09","172.2800","955384.0000","171.9800","172.2870","171.2000"
"2014/05/08","171.9800","1390659.0000","171.9600","173.1965","171.4325"
"2014/05/07","172.1900","1160630.0000","171.7300","172.2200","170.4400"
"2014/05/06","171.1800","567696.0000","172.2700","172.3800","171.1100"
"2014/05/05","172.6800","792610.0000","171.4900","172.7200","171.0200"
"2014/05/02","172.3200","754789.0000","172.5600","173.2600","172.0600"
"2014/05/01","172.6000","623945.0000","172.5000","173.0300","172.0300"
"2014/04/30","172.5900","605323.0000","171.7500","172.7104","171.5000"
"2014/04/29","172.0500","1065944.0000","171.7900","172.2900","171.4300"
"2014/04/28","171.2300","646789.0000","171.3900","171.9600","169.4900"
"2014/04/25","170.7100","1357928.0000","171.5500","171.6300","170.3200"
"2014/04/24","172.0900","543904.0000","172.6300","172.6300","171.3000"
"2014/04/23","171.7100","724514.0000","172.0900","172.1600","171.6500"
"2014/04/22","172.1200","1053346.0000","171.5700","172.6200","171.4900"
"2014/04/21","171.3700","804395.0000","170.8500","171.4200","170.6600"
"2014/04/17","170.7400","925477.0000","170.3500","171.2400","170.0300"
"2014/04/16","170.5400","2409989.0000","169.9200","170.5500","169.1900"
"2014/04/15","168.7600","2160121.0000","167.9800","168.8700","166.3300"
"2014/04/14","167.6000","1456583.0000","167.5800","168.0000","166.2600"
"2014/04/11","166.2600","1762411.0000","166.9200","168.0500","166.1121"
"2014/04/10","167.7700","1286944.0000","171.4200","171.4900","167.6199"
"2014/04/09","171.4300","768828.0000","170.0800","171.4600","169.6100"
"2014/04/08","169.6000","2064015.0000","168.7900","169.8800","168.2200"
"2014/04/07","168.9000","1644997.0000","170.3600","170.6500","168.5657"
"2014/04/04","170.7400","2270759.0000","173.7700","173.8200","170.5300"
"2014/04/03","172.8200","718321.0000","173.3300","173.3700","172.3200"
"2014/04/02","173.0900","1972840.0000","172.7200","173.2900","172.4000"
"2014/04/01","172.5000","1247496.0000","171.8700","172.5890","171.7600"
"2014/03/31","171.3500","822016.0000","171.0400","171.5900","170.8700"
"2014/03/28","169.9000","548913.0000","169.6300","170.7900","169.5000"
"2014/03/27","169.1500","980679.0000","169.3200","169.7800","168.4800"
"2014/03/26","169.4900","1155580.0000","171.3900","171.6400","169.4500"
"2014/03/25","170.7500","1202133.0000","170.7800","171.2500","169.7800"
"2014/03/24","169.9200","2004911.0000","171.1900","171.3900","169.1600"
"2014/03/21","171.4200","825216.0000","172.8100","173.1890","171.2400"
"2014/03/20","171.9900","818180.0000","170.6800","172.1600","170.3686"
"2014/03/19","171.0200","1166441.0000","172.0300","172.2300","169.9900"
"2014/03/18","171.9600","779782.0000","171.0700","172.1800","170.9300"
"2014/03/17","170.7500","1695355.0000","170.0600","171.1350","169.9900"
"2014/03/14","169.2300","1323487.0000","169.3500","170.2214","169.0000"
"2014/03/13","169.7200","1659404.0000","172.1400","172.2400","169.2101"
"2014/03/12","171.6200","1064987.0000","170.7300","171.6500","170.3600"
"2014/03/11","171.5000","945706.0000","172.7300","172.9200","171.1700"
"2014/03/10","172.4500","885332.0000","172.2400","172.4800","171.4700"
"2014/03/07","172.4200","1205593.0000","173.0800","173.1300","171.7900"
"2014/03/06","172.4600","1036814.0000","172.5400","172.8390","172.1900"
"2014/03/05","171.9100","983097.0000","172.0000","172.3100","171.7900"
"2014/03/04","171.8800","1281549.0000","171.1700","172.2300","171.1300"
"2014/03/03","169.4600","2235923.0000","169.1900","169.8900","168.3800"
"2014/02/28","170.6300","853886.0000","170.2200","171.4690","169.5660"
"2014/02/27","170.2500","1034177.0000","169.1500","170.2700","168.9700"
"2014/02/26","169.3100","709048.0000","169.5900","170.0400","168.9100"
"2014/02/25","169.3100","1001041.0000","169.5800","170.0300","168.8400"
"2014/02/24","169.3700","978813.0000","168.8700","170.5660","168.7800"
"2014/02/21","168.5700","706183.0000","169.0200","169.4100","168.4200"
"2014/02/20","168.6500","1080035.0000","167.9300","169.0700","167.3300"
"2014/02/19","167.7000","1928054.0000","168.4200","169.4800","167.5740"
"2014/02/18","168.8600","1174323.0000","168.7400","169.0400","168.2700"
"2014/02/14","168.6100","917553.0000","167.5600","168.9100","167.3700"
"2014/02/13","167.7200","1336610.0000","165.7000","167.8400","165.7000"
"2014/02/12","166.9000","1855029.0000","166.9900","167.5000","166.4800"
"2014/02/11","166.7500","1497423.0000","165.1200","167.1286","164.9700"
"2014/02/10","164.9300","937421.0000","164.6400","164.9600","164.2000"
"2014/02/07","164.6700","1258203.0000","163.3700","164.7787","162.8500"
"2014/02/06","162.5700","1109556.0000","160.9100","162.5900","160.8800"
"2014/02/05","160.4200","1701420.0000","160.1000","160.8200","159.1800"
"2014/02/04","160.6900","1116697.0000","160.2900","161.0800","159.7300"
"2014/02/03","159.6100","2969421.0000","163.0200","163.4134","159.2600"
"2014/01/31","163.1800","1322062.0000","162.1500","164.2460","162.0998"
"2014/01/30","164.2000","2086744.0000","163.8900","164.7200","163.3300"
"2014/01/29","162.3800","1346439.0000","162.7500","163.5700","162.0700"
"2014/01/28","164.0900","1067360.0000","163.2400","164.2500","163.1800"
"2014/01/27","163.0800","2882119.0000","164.0700","164.4500","162.2867"
"2014/01/24","163.8800","1829184.0000","166.3700","166.4200","163.8700"
"2014/01/23","167.4800","1293952.0000","168.0100","168.0100","166.5900"
"2014/01/22","168.8400","751243.0000","169.0600","169.0800","168.4900"
"2014/01/21","168.7400","1366399.0000","169.2200","169.2800","167.7100"
"2014/01/17","168.2100","904289.0000","168.7000","168.9900","167.9700"
"2014/01/16","168.9400","778542.0000","168.8200","169.0000","168.4200"
"2014/01/15","169.2000","943103.0000","168.6300","169.4300","168.5900"
"2014/01/14","168.2500","865990.0000","167.0300","168.3568","166.7100"
"2014/01/13","166.5200","1338461.0000","168.2900","168.7400","166.1500"
"2014/01/10","168.6600","990212.0000","168.5500","168.7500","167.6600"
"2014/01/09","168.2700","1117185.0000","168.6700","168.6800","167.4900"
"2014/01/08","168.1700","3147518.0000","168.0700","168.4000","167.5514"
"2014/01/07","168.1000","824654.0000","167.7300","168.3700","167.6300"
"2014/01/06","167.0600","1339017.0000","168.1100","168.1600","166.8200"
"2014/01/03","167.4800","1710480.0000","167.8800","168.2100","167.3257"
"2014/01/02","167.6300","1731284.0000","168.5300","168.6100","167.2000"
"2013/12/31","169.1500","774415.0000","168.6600","169.2300","168.5200"
"2013/12/30","168.3700","1112623.0000","168.4600","168.5600","168.2000"
"2013/12/27","168.4400","929695.0000","168.7200","168.7600","168.2700"
"2013/12/26","168.4300","968089.0000","167.9500","168.5300","167.9500"
"2013/12/24","167.6500","585701.0000","167.2300","167.6700","167.2200"
"2013/12/23","168.9500","1480221.0000","168.0700","168.9500","167.7500"
"2013/12/20","167.1800","1303460.0000","166.4400","167.6500","166.4400"
"2013/12/19","166.3400","1242860.0000","166.0300","166.4700","165.5700"
"2013/12/18","166.4900","3112433.0000","163.9200","166.5100","162.0100"
"2013/12/17","163.6400","1479753.0000","164.3300","164.3600","163.3100"
"2013/12/16","164.2200","1838097.0000","163.9600","164.7200","163.9000"
